Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1983-09-30,167.2,7.0,13.3,100.7,11.65,423.84701886792,17.744791459782,33.715103773585,9.9842024580288
1983-08-31,162.4,6.98,13.0633,100.2,11.85,413.7334491018,17.782385928144,33.280321217066,9.7280569356652
1983-07-31,167.0,6.96,12.8267,99.9,11.38,426.73013513514,17.784681081081,32.775685175676,10.014475995571
1983-06-30,166.4,6.94,12.59,99.5,10.85,426.90630753769,17.804866432161,32.300182763819,10.00011790313
1983-05-31,164.1,6.93,12.5333,99.2,10.38,422.27876159274,17.832978780242,32.251958578125,9.8744565046684
1983-04-30,157.7,6.92,12.4767,98.6,10.4,408.27906237323,17.915606288032,32.301682799696,9.5315812841604
1983-03-31,151.9,6.91,12.42,97.9,10.51,396.07498314607,18.017630898876,32.384801123596,9.2328297051905
1983-02-28,146.8,6.89667,12.4933,97.9,10.72,382.77687640449,17.982873298315,32.575928814607,8.9104934366241
1983-01-31,144.3,6.88333,12.5667,97.8,10.46,376.64291871166,17.966441452914,32.800821667178,8.7567832241347
1982-12-31,139.4,6.87,12.64,97.6,10.54,364.5988432377,17.968393493852,33.059751639344,8.4677384014005
1982-11-30,138.1,6.86333,12.9467,98.0,10.55,359.72443010204,17.877679021378,33.723709480102,8.3474769381554
1982-10-31,132.7,6.85667,13.2533,98.2,10.91,344.9544607943,17.823955559114,34.452034327393,7.9998409945346
1982-09-30,122.4,6.85,13.56,97.9,12.34,319.15456179775,17.86118258427,35.357319101124,7.3988382003233
1982-08-31,109.7,6.83667,13.7633,97.7,13.06,286.62521545548,17.862917153582,35.960882660696,6.6434227521661
1982-07-31,109.4,6.82333,13.9667,97.5,13.95,286.42771384615,17.864632657385,36.567184195385,6.6386531002088
1982-06-30,109.7,6.81,14.17,97.0,14.3,288.69364484536,17.921638298969,37.290692319588,6.6921339881976
1982-05-31,116.4,6.78,14.3833,95.8,13.62,310.16286638831,18.066187578288,38.326164571503,7.1926124844646
1982-04-30,116.3,6.75,14.5967,94.9,13.87,312.83535774499,18.156824288725,39.263661791886,7.2590726254261
1982-03-31,110.8,6.72,14.81,94.5,13.86,299.30245714286,18.15264,40.006041428571,6.950673793536
1982-02-28,114.5,6.69,14.9933,94.6,14.43,308.97026162791,18.052498255814,40.458374005814,7.1818234505467
1982-01-31,117.3,6.66,15.1767,94.3,14.59,317.53284146341,18.028718875928,41.083552216861,7.388659973376
1981-12-31,123.8,6.63,15.36,94.0,13.72,336.19799680851,18.004787712766,41.712449361702,7.8325621371419
1981-11-30,122.9,6.59333,15.33,93.7,13.39,334.82249039488,17.962531900694,41.764269957311,7.8107525657161
1981-10-31,119.8,6.55667,15.3,93.4,15.15,327.42532869379,17.920031969004,41.816423447537,7.6491417133192
1981-09-30,118.3,6.52,15.27,93.2,15.32,324.01951126609,17.858049141631,41.823989324034,7.5811630519232
1981-08-31,129.6,6.47667,15.1833,92.3,14.94,358.4310552546,17.912343075894,41.992023466414,8.3998063165664
1981-07-31,129.1,6.43333,15.0967,91.6,14.28,359.77675382096,17.928447588373,42.071585742904,8.4453194678755
1981-06-30,132.3,6.39,15.01,90.6,13.47,372.7640115894,18.004248178808,42.291669039735,8.7653407443049
1981-05-31,131.7,6.35333,14.8667,89.8,14.1,374.37924888641,18.060401771659,42.261078051782,8.8184834665481
1981-04-30,134.4,6.31667,14.7233,89.1,13.68,385.056,18.09725955,42.1822545,9.0855612307887
1981-03-31,133.2,6.28,14.58,88.5,13.12,384.20524067797,18.114181016949,42.054897966102,9.0810968838546
1981-02-28,128.4,6.24,14.66,87.9,13.19,372.88806143345,18.121662798635,42.57429112628,8.8298993538313
1981-01-31,133.0,6.2,14.74,87.0,12.57,390.24263793103,18.191762068966,43.249447241379,9.259404530878
1980-12-31,133.5,6.16,14.82,86.3,12.84,394.88696697567,18.221001622248,43.836890266512,9.3899020849217
1980-11-30,135.7,6.13,14.76,85.5,12.68,405.15020526316,18.301921578947,44.067922105263,9.6540436632334
1980-10-31,130.2,6.1,14.7,84.8,11.75,391.93808136792,18.362690448113,44.25107370283,9.3578410467571
1980-09-30,126.5,6.07,14.64,84.0,11.51,384.42672321429,18.446404821429,44.490175714286,9.1960401317432
1980-08-31,123.5,6.02667,14.74,83.3,11.1,378.4637484994,18.468632543878,45.170491116447,9.0710059816184
1980-07-31,119.8,5.98333,14.84,82.7,10.25,369.7887025393,18.468846724244,45.806881015719,8.8808655272958
1980-06-30,114.6,5.94,14.94,82.7,9.78,353.7377738815,18.335099274486,46.115552720677,8.5120779623067
1980-05-31,107.7,5.89333,15.0567,81.8,10.18,336.09707273839,18.391188130746,46.987119731663,8.1042258071765
1980-04-30,103.0,5.84667,15.1733,81.0,11.47,324.6045,18.425780505,47.81865495,7.8440245047192
1980-03-31,104.7,5.8,15.29,80.1,12.75,333.66948876405,18.484078651685,48.727855617978,8.0811509007855
1980-02-29,115.3,5.75,15.1467,78.9,12.41,373.03934030418,18.603436311787,49.005333701521,9.0544760921925
1980-01-31,110.9,5.7,15.0033,77.8,10.8,363.87672686375,18.70241066838,49.227697891388,8.8509341807291
1979-12-31,107.8,5.65,14.86,76.7,10.39,358.77793611473,18.804223924381,49.456773011734,8.7452044046693
1979-11-30,103.7,5.60333,14.7833,75.9,10.65,348.77015217391,18.845460528261,49.720094413043,8.5187843029836
1979-10-31,104.5,5.55667,14.7067,75.2,10.3,354.73233710106,18.86249316363,49.922890545878,8.6818433068993
1979-09-30,108.6,5.51,14.63,74.6,9.33,371.61507908847,18.854503552279,50.061957707775,9.112758990741
1979-08-31,107.4,5.45333,14.4133,73.8,9.03,371.49267073171,18.862868957927,49.855077384146,9.127165797215
1979-07-31,102.7,5.39667,14.1967,73.1,8.95,358.63725102599,18.845636742886,49.576099918605,8.8274980455424
1979-06-30,101.7,5.34,13.98,72.3,8.91,359.07484854772,18.854077593361,49.359551452282,8.853937764694
1979-05-31,99.73,5.29333,13.7533,71.5,9.25,356.05911461538,18.898409637692,49.102454838462,8.794383289815
1979-04-30,102.1,5.24667,13.5267,70.6,9.18,369.16742422096,18.970613610552,48.909079306657,9.1330635662174
1979-03-31,100.1,5.2,13.3,69.8,9.12,366.08419985673,19.017361031519,48.640558022923,9.0707850296608
1979-02-28,98.23,5.15667,12.9767,69.1,9.1,362.88450716353,19.049940461722,47.938953314761,9.0037403710456
1979-01-31,99.71,5.11333,12.6533,68.3,9.1,372.66648997072,19.111089591435,47.291755065154,9.25763691914
1978-12-31,96.11,5.07,12.33,67.7,9.01,362.39503493353,19.117082791728,46.491840398818,9.0119418191338
1978-11-30,94.71,5.05333,12.0767,67.4,8.81,358.70569384273,19.139037523665,45.739426172849,8.9284189022932
1978-10-31,100.6,5.03667,11.8233,67.1,8.64,382.71703278689,19.161226615574,44.979903516393,9.5336083582088
1978-09-30,103.9,5.02,11.57,66.5,8.42,398.83772706767,19.27011924812,44.413402330827,9.9418874730044
1978-08-31,103.9,4.98333,11.4567,66.0,8.41,401.859225,19.2742746075,44.311651425,10.023970854004
1978-07-31,97.19,4.94667,11.3433,65.7,8.64,377.62309109589,19.219845828082,44.073382130137,9.4255240477874
1978-06-30,97.66,4.91,11.23,65.2,8.46,382.35912101227,19.223666641104,43.967775230061,9.5496789810417
1978-05-31,97.41,4.87333,11.1267,64.5,8.35,385.51933046512,19.287166807674,44.036114713953,9.6349107285984
1978-04-30,92.71,4.83667,11.0233,63.9,8.15,370.36339225352,19.321815428873,44.036530922535,9.2625887208668
1978-03-31,88.82,4.8,10.92,63.4,8.04,357.6216818612,19.326548895899,43.96789873817,8.9504200776339
1978-02-28,88.98,4.75667,10.91,62.9,8.03,361.11380079491,19.304328869714,44.276821383148,9.0452635707047
1978-01-31,90.25,4.71333,10.9,62.5,7.96,368.612046,19.25086110552,44.5193496,9.2414622609347
1977-12-31,93.82,4.67,10.89,62.1,7.69,385.66138695652,19.196745652174,44.765002173913,9.6782665825359
1977-11-30,94.28,4.61333,10.83,61.9,7.58,388.80447528271,19.0250673521,44.66220266559,9.7662999836602
1977-10-31,93.74,4.55667,10.77,61.6,7.52,388.46023392857,18.882921849107,44.631072321429,9.7666662995565
1977-09-30,96.23,4.5,10.71,61.4,7.34,400.07779226384,18.708823289902,44.526999429967,10.067742820071
1977-08-31,97.75,4.45333,10.6133,61.2,7.4,407.7253125,18.575297861029,44.269166845588,10.268385666711
1977-07-31,100.2,4.40667,10.5167,61.0,7.33,419.31482459016,18.440938703361,44.010062033607,10.567692447775
1977-06-30,99.29,4.36,10.42,60.7,7.28,417.56025098847,18.335811202636,43.820906589786,10.530023959091
1977-05-31,98.76,4.30333,10.3067,60.3,7.46,418.08645671642,18.217537381343,43.631953052239,10.548486693557
1977-04-30,99.05,4.24667,10.1933,60.0,7.37,421.41070125,18.06756368175,43.3676496825,10.636037409141
1977-03-31,100.6,4.19,10.08,59.5,7.46,431.60189747899,17.976261932773,43.245995294118,10.895746511663
1977-02-28,101.0,4.14333,10.0233,59.1,7.39,436.25078680203,17.896346262183,43.293787241117,11.014841854223
1977-01-31,103.8,4.09667,9.96667,58.5,7.21,452.94327692308,17.876292237692,43.490714545385,11.437961346788
1976-12-31,104.7,4.05,9.91,58.2,6.87,459.22553350515,17.763738402062,43.466332731959,11.597589726583
1976-11-30,101.2,3.98333,9.79,58.0,7.29,445.40475517241,17.531562484397,43.088068706897,11.248855860508
1976-10-31,101.9,3.91667,9.67,57.9,7.41,449.26020466321,17.267948633938,42.633426683938,11.345696136317
1976-09-30,105.5,3.85,9.55,57.6,7.59,467.5545703125,17.06241796875,42.32366015625,11.80599094954
1976-08-31,103.3,3.82,9.45,57.4,7.77,459.39975522648,16.98845174216,42.026405487805,11.597986002509
1976-07-31,104.2,3.79,9.35,57.1,7.83,465.83695796848,16.943589929947,41.800149299475,11.75749048869
1976-06-30,101.8,3.76,9.25,56.8,7.86,457.51124471831,16.898254225352,41.571503080986,11.543841631417
1976-05-31,101.2,3.73667,9.05333,56.5,7.9,457.22966017699,16.882572670885,40.903666001681,11.532053585609
1976-04-30,101.9,3.71333,8.85667,56.1,7.56,463.67497058824,16.896743655882,40.300453402941,11.689164132206
1976-03-31,101.1,3.69,8.66,55.9,7.73,461.68065563506,16.850658944544,39.546532915921,11.631754403567
1976-02-29,100.6,3.68667,8.42667,55.8,7.79,460.22066129032,16.86562331371,38.549976539516,11.58609299445
1976-01-31,96.86,3.68333,8.19333,55.6,7.74,444.70499082734,16.910956368615,37.617331638399,11.185051362622
1975-12-31,88.7,3.68,7.96,55.5,8.0,407.97445135135,16.92611027027,36.611912432432,10.250368416257
1975-11-30,90.07,3.69,7.89333,55.3,8.05,415.77403264014,17.033487070524,36.436567614738,10.435859457948
1975-10-31,88.57,3.7,7.82667,54.9,8.14,411.8287204918,17.204090163934,36.392090909016,10.327599777501
1975-09-30,84.67,3.71,7.76,54.6,8.43,395.85783708791,17.345371153846,36.280345054945,9.9189053565594
1975-08-31,85.71,3.71,7.82667,54.3,8.4,402.93407486188,17.441201933702,36.794213460497,10.089769593328
1975-07-31,92.49,3.71,7.89333,54.2,8.06,435.60998219557,17.473381273063,37.176055149354,10.902767048239
1975-06-30,92.4,3.71,7.96,53.6,7.86,440.0575858209,17.668978824627,37.909722761194,11.011354609248
1975-05-31,90.1,3.69667,8.12333,53.2,8.06,432.3301156015,17.73786646438,38.978470565695,10.818139119336
1975-04-30,84.72,3.68333,8.28667,52.9,8.23,408.82044385633,17.774086466824,39.987725536957,10.233076136606
1975-03-31,83.78,3.67,8.45,52.7,7.73,405.81871480076,17.776971631879,40.930629506641,10.163796767444
1975-02-28,80.1,3.64667,8.59667,52.5,7.39,389.47137428571,17.731255636286,41.799711350571,9.7622467161665
1975-01-31,72.56,3.62333,8.74333,52.1,7.5,355.51823493282,17.753030404894,42.839212362668,8.9209955084042
1974-12-31,67.07,3.6,8.89,51.9,7.43,329.88553959538,17.706693641618,43.725696242775,8.2890600559231
1974-11-30,71.74,3.59667,8.96333,51.5,7.68,355.59567786408,17.827715454466,44.428790176602,8.9489845127556
1974-10-31,69.44,3.59333,9.03667,51.1,7.9,346.88949041096,17.950581978376,45.142941407143,8.7449838338096
1974-09-30,68.12,3.59,9.11,50.6,8.04,343.65799565217,18.111159782609,45.958959782609,8.6804213056463
1974-08-31,76.03,3.56,8.98667,50.0,8.04,388.1658429,18.1753308,45.8808146181,9.8241957231412
1974-07-31,79.31,3.53,8.86333,49.4,7.81,409.82960860324,18.24106062753,45.800719516093,10.394141805327
1974-06-30,89.79,3.5,8.74,49.0,7.54,467.77199969388,18.233678571429,45.532100204082,11.888498820079
1974-05-31,89.67,3.48,8.61333,48.6,7.58,470.991675,18.2787,45.241515825,11.99543694733
1974-04-30,92.46,3.46,8.48667,48.0,7.51,491.716726875,18.400820625,45.133437102188,12.550411048541
1974-03-31,97.44,3.44,8.36,47.8,7.21,520.36935062762,18.37100334728,44.645810460251,13.31036423914
1974-02-28,93.45,3.42,8.29333,47.2,6.96,505.40512023305,18.496367161017,44.852770955403,12.957321280205
1974-01-31,96.11,3.4,8.22667,46.6,6.99,526.48377392704,18.624959227468,45.065115684657,13.530721892514
1973-12-31,94.78,3.38,8.16,46.2,6.74,523.69335,18.675707142857,45.086914285714,13.493329686206
1973-11-30,102.0,3.34333,8.00333,45.9,6.73,567.27,18.593831461765,44.510284402941,14.651845159711
1973-10-31,109.8,3.30667,7.84667,45.6,6.79,614.66690131579,18.510934449671,43.926123265461,15.913516308933
1973-09-30,105.6,3.27,7.69,45.2,7.09,596.38651327434,18.467650553097,43.430040597345,15.475308601806
1973-08-31,103.8,3.25333,7.53667,45.1,7.4,587.52065853659,18.414244547561,42.658471306098,15.278501094706
1973-07-31,105.8,3.23667,7.38333,44.3,7.13,609.65518510158,18.65078117167,42.545230792212,15.889518573989
1973-06-30,104.8,3.22,7.23,44.2,6.9,605.25912217195,18.596702036199,41.7559489819,15.808323047682
1973-05-31,107.2,3.20333,7.08667,43.9,6.85,623.35090660592,18.626853168451,41.207856057062,16.314338759669
1973-04-30,110.3,3.18667,6.94333,43.6,6.67,645.79005619266,18.65747777305,40.652162020528,16.935740066051
1973-03-31,112.4,3.17,6.8,43.3,6.71,662.64472517321,18.68846778291,40.088826789838,17.41214205829
1973-02-28,114.2,3.16333,6.67333,42.9,6.64,679.53392307692,18.823030165385,39.708880165385,17.889889599194
1973-01-31,118.4,3.15667,6.54667,42.6,6.46,709.48698591549,18.915678072887,39.229536875704,18.712530467302
1972-12-31,117.5,3.15,6.42,42.5,6.36,705.75061764706,18.920122941176,38.561012470588,18.645719442074
1972-11-30,115.1,3.12667,6.32667,42.4,6.28,692.96579363208,18.824286342099,38.090059927005,18.338894714968
1972-10-31,109.6,3.10333,6.23333,42.3,6.48,661.41268085106,18.727936267021,37.616820309574,17.533183854159
1972-09-30,109.4,3.08,6.14,42.1,6.55,663.34209263658,18.675444655582,37.229620190024,17.613854552912
1972-08-31,111.0,3.07667,6.08333,42.0,6.21,674.64610714286,18.699670616786,36.973827954643,17.94340468803
1972-07-31,107.2,3.07333,6.02667,41.9,6.11,653.10512649165,18.72395129105,36.716875677924,17.398690031138
1972-06-30,108.0,3.07,5.97,41.7,6.11,661.13482014388,18.79336942446,36.546063669065,17.64085731574
1972-05-31,107.7,3.07,5.91667,41.6,6.13,660.88318629808,18.838545793269,36.306664084255,17.662646200373
1972-04-30,108.8,3.07,5.86333,41.5,6.19,669.24190843373,18.883939879518,36.066049255301,17.915161678498
1972-03-31,107.7,3.07,5.81,41.4,6.07,664.07585869565,18.92955326087,35.824333695652,17.805643849615
1972-02-29,105.2,3.07,5.77333,41.3,6.08,650.23152058111,18.975387530266,35.684421527724,17.464147605486
1972-01-31,103.3,3.07,5.73667,41.1,5.95,641.5947919708,19.067725182482,35.630373622993,17.262996797035
1971-12-31,99.17,3.07,5.7,41.1,5.93,615.94342226277,19.067725182482,35.402616788321,16.603557212925
1971-11-30,92.78,3.07667,5.61,40.9,5.81,579.073099511,19.202595743399,35.014012591687,15.638712654327
1971-10-31,97.29,3.08333,5.52,40.9,5.93,607.22161943765,19.244163180807,34.452290464548,16.428862709159
1971-09-30,99.4,3.09,5.43,40.8,6.14,621.91144852941,19.333062132353,33.973633455882,16.856792547836
1971-08-31,97.24,3.09333,5.39333,40.8,6.58,608.397075,19.353896791544,33.744201938603,16.519449443052
1971-07-31,99.0,3.09667,5.35667,40.7,6.73,620.93067567568,19.422397933784,33.597179014865,16.889414708693
1971-06-30,99.72,3.1,5.32,40.6,6.52,626.98704384236,19.49117364532,33.449368965517,17.083166880071
1971-05-31,101.6,3.10333,5.28667,40.3,6.39,643.56288833747,19.657362384491,33.487250146526,17.564153279699
1971-04-30,103.0,3.10667,5.25333,40.1,5.83,655.68490024938,19.776666107357,33.442030650748,17.92411044796
1971-03-31,99.6,3.11,5.22,40.0,5.7,635.626035,19.847359125,33.31293075,17.402902607189
1971-02-28,97.11,3.12,5.19,39.9,6.11,621.2886056391,19.961079699248,33.204488345865,17.034534781502
1971-01-31,93.49,3.13,5.16,39.8,6.24,599.63147072864,20.075371733668,33.095501005025,16.461793943492
1970-12-31,90.05,3.14,5.13,39.8,6.39,577.56780339196,20.139510301508,32.903085301508,15.873840687206
1970-11-30,84.28,3.15667,5.20667,39.6,6.84,543.28995,20.3486839875,33.5634964875,14.950761908792
1970-10-31,84.37,3.17333,5.28333,39.4,7.33,546.63087449239,20.559916474492,34.230547565863,15.06418540409
1970-09-30,82.58,3.19,5.36,39.2,7.39,537.76327729592,20.773369515306,34.904470408163,14.842661145242
1970-08-31,77.92,3.18667,5.41333,39.0,7.53,510.01936615385,20.858103356538,35.432535105,14.100456516815
1970-07-31,75.72,3.18333,5.46667,39.0,7.46,495.61943538462,20.836241643462,35.781667971923,13.72649974436
1970-06-30,75.59,3.18,5.52,38.8,7.84,497.31888363402,20.921736340206,36.31697628866,13.799691797725
1970-05-31,76.06,3.17667,5.55667,38.6,7.91,503.00389352332,21.008116992358,36.747655075259,13.983836060789
1970-04-30,85.95,3.17333,5.59333,38.5,7.39,569.88533571429,21.040537898571,37.086175041429,15.873067819354
1970-03-31,88.65,3.17,5.63,38.2,7.07,592.403625,21.183525,37.622475,16.531690813944
1970-02-28,87.16,3.16667,5.68,38.0,7.24,585.51220894737,21.272647392237,38.156371578947,16.37258678716
1970-01-31,90.31,3.16333,5.73,37.8,7.79,609.88278214286,21.362645346429,38.695917857143,17.09054139514
1969-12-31,91.11,3.16,5.78,37.7,7.65,616.9174102122,21.396762334218,39.137115915119,17.326929913743
1969-11-30,96.21,3.15667,5.81667,37.5,7.14,654.9245604,21.4882102908,39.5954686908,18.437760084691
1969-10-31,95.52,3.15333,5.85333,37.3,7.1,653.71403967828,21.580570485121,40.058668340349,18.448662031815
1969-09-30,94.51,3.15,5.89,37.1,7.16,650.2886648248,21.673995283019,40.526930862534,18.398046344677
1969-08-31,94.18,3.14333,5.87333,37.0,6.69,649.76945594595,21.686555786351,40.521452948514,18.429515590208
1969-07-31,94.71,3.13667,5.85667,36.8,6.72,656.97727622283,21.758218910462,40.626112388723,18.681708207193
1969-06-30,99.14,3.13,5.84,36.6,6.57,691.46493196721,21.830595491803,40.731845901639,19.713341583758
1969-05-31,104.6,3.12,5.83333,36.4,6.32,733.55491483516,21.880414285714,40.908870854258,20.972258271972
1969-04-30,101.3,3.11,5.82667,36.3,6.17,712.36922727273,21.870368181818,40.974732531818,20.428608081932
1969-03-31,99.3,3.1,5.82,36.1,6.3,702.17340581717,21.92082132964,41.154574238227,20.202287616482
1969-02-28,101.5,3.09,5.8,35.8,6.19,723.74461592179,22.03321047486,41.356835195531,20.895729901987
1969-01-31,102.0,3.08,5.78,35.6,6.04,731.39587078652,22.085287078652,41.445766011236,21.194968072847
1968-12-31,106.5,3.07,5.76,35.5,6.03,765.8145,22.075591690141,41.41869971831,22.277872995435
1968-11-30,105.4,3.05667,5.72667,35.4,5.7,760.04565254237,22.041828697881,41.295357087712,22.195529227158
1968-10-31,103.8,3.04333,5.69333,35.3,5.58,750.62837677054,22.007802099009,41.171243317139,22.004606927957
1968-09-30,101.3,3.03,5.66,35.1,5.46,736.72373076923,22.036257692308,41.163438461538,21.680275633293
1968-08-31,98.11,3.01667,5.63,35.0,5.42,715.56248185714,22.001996454429,41.062244142857,21.137766793618
1968-07-31,100.3,3.00333,5.6,34.9,5.5,733.63127363897,21.967465733381,40.96046991404,21.753537415671
1968-06-30,100.5,2.99,5.57,34.7,5.72,739.33100144092,21.99601685879,40.975857492795,22.004623431347
1968-05-31,97.87,2.97667,5.52667,34.5,5.87,724.15715086957,22.024899011739,40.89279249,21.63022714278
1968-04-30,95.67,2.96333,5.48333,34.4,5.64,709.9367559593,21.989932967878,40.690054479506,21.277356015672
1968-03-31,89.09,2.95,5.44,34.3,5.74,663.03609139942,21.954837463557,40.486208746356,19.934711308296
1968-02-29,90.75,2.94,5.40333,34.2,5.56,677.36516447368,21.944392105263,40.330881698684,20.424992376214
1968-01-31,95.04,2.93,5.36667,34.1,5.53,711.46637419355,21.933885483871,40.174718501613,21.511535896332
1967-12-31,95.3,2.92,5.33,33.9,5.7,717.62165044248,21.987987610619,40.135607522124,21.751597808724
1967-11-30,92.66,2.92,5.32,33.8,5.75,699.80642573965,22.053040828402,40.178827810651,21.263102968336
1967-10-31,95.66,2.92,5.31,33.7,5.48,724.60746854599,22.118480118694,40.222304599407,22.068199194184
1967-09-30,95.81,2.92,5.3,33.6,5.3,727.90364330357,22.184308928571,40.266040178571,22.219145488665
1967-08-31,94.49,2.91333,5.31,33.5,5.28,720.01803089552,22.199705047612,40.462437761194,22.030627049126
1967-07-31,93.01,2.90667,5.32,33.4,5.16,710.86234176647,22.215269787575,40.660011377246,21.804196245666
1967-06-30,91.43,2.9,5.33,33.3,5.02,700.88508243243,22.230851351351,40.858771621622,21.552097609793
1967-05-31,92.59,2.9,5.37,33.2,4.85,711.91530677711,22.297811746988,41.28939623494,21.948477389658
1967-04-30,90.96,2.9,5.41,33.1,4.59,701.49533655589,22.36517673716,41.722622809668,21.686025566746
1967-03-31,89.42,2.9,5.45,33.0,4.54,691.70841,22.43295,42.158475,21.443898602019
1967-02-28,87.36,2.89,5.48333,32.9,4.63,677.82730212766,22.423545136778,42.545224136626,21.074443163678
1967-01-31,84.45,2.88,5.51667,32.9,4.58,655.24857674772,22.345955015198,42.803909601976,20.432242125384
1966-12-31,81.33,2.87,5.55,32.9,4.84,631.04045881459,22.268364893617,43.062517477204,19.736473752792
1966-11-30,80.99,2.87667,5.53667,32.9,5.16,628.40239468085,22.320117504711,42.959089845137,19.711251211929
1966-10-31,77.13,2.88333,5.52333,32.9,5.01,598.45260775076,22.371792525684,42.855584622948,18.825409371316
1966-09-30,77.81,2.89,5.51,32.7,5.18,607.42126651376,22.560692201835,43.013638073394,19.161676250615
1966-08-31,80.65,2.87,5.49333,32.7,5.22,629.5916353211,22.404562844037,42.88350425367,19.91390386401
1966-07-31,85.84,2.85,5.47667,32.5,5.02,674.23094030769,22.385346923077,43.016546643231,21.381702007433
1966-06-30,86.06,2.83,5.46,32.4,4.81,678.045225,22.2968625,43.017975,21.555253383226
1966-05-31,86.78,2.81333,5.42,32.3,4.78,685.83469876161,22.23414765,42.835031888545,21.852177976763
1966-04-30,91.6,2.79667,5.38,32.3,4.75,723.92784520124,22.102481297368,42.51890619195,23.113696462616
1966-03-31,88.88,2.78,5.34,32.1,4.87,706.80781682243,22.107625233645,42.465726168224,22.61111258229
1966-02-28,92.69,2.76,5.29,32.0,4.83,739.40985421875,22.017166875,42.19956984375,23.700027145579
1966-01-31,93.32,2.74,5.24,31.8,4.61,749.11749622642,21.995091509434,42.063605660377,24.058483388422
1965-12-31,91.73,2.72,5.19,31.8,4.62,736.35392122642,21.834543396226,41.662235377358,23.694111549106
1965-11-30,92.15,2.7,5.12,31.7,4.45,742.05895031546,21.742367507886,41.229970977918,23.925461156674
1965-10-31,91.39,2.68,5.05,31.7,4.35,735.93887649842,21.581312933754,40.666279968454,23.775745523313
1965-09-30,89.38,2.66,4.98,31.6,4.29,722.03059082278,21.488043987342,40.229495886076,23.374146831649
1965-08-31,86.49,2.64333,4.93333,31.6,4.25,698.68455806962,21.35338019288,39.852485730854,22.665971845964
1965-07-31,84.91,2.62667,4.88667,31.6,4.2,685.92098306962,21.218797180538,39.475556357753,22.300781712174
1965-06-30,85.04,2.61,4.84,31.6,4.21,686.97115063291,21.084133386076,39.098546202532,22.385342986458
1965-05-31,89.28,2.59,4.78667,31.4,4.21,725.81654522293,21.055833917197,38.914026461943,23.708808308862
1965-04-30,87.97,2.57,4.73333,31.4,4.2,715.16668328025,20.893240605096,38.480390098567,23.420551954771
1965-03-31,86.83,2.55,4.68,31.3,4.21,708.15413242811,20.796879392971,38.168390415335,23.253528200035
1965-02-28,86.75,2.53333,4.63667,31.2,4.21,709.76931490385,20.727145804327,37.936208522596,23.372068272751
1965-01-31,86.12,2.51667,4.59333,31.2,4.19,704.61479423077,20.59083736875,37.581610227404,23.269335081922
1964-12-31,83.96,2.5,4.55,31.2,4.18,686.94215192308,20.454447115385,37.22709375,22.752984772787
1964-11-30,85.44,2.48,4.52333,31.2,4.15,699.05118461538,20.290811538462,37.008885708173,23.225019793096
1964-10-31,84.85,2.46,4.49667,31.1,4.19,696.45616639871,20.191893569132,36.909057746141,23.212154680675
1964-09-30,83.41,2.44,4.47,31.1,4.2,684.63652138264,20.027731832797,36.69014807074,22.892221984232
1964-08-31,82.0,2.42,4.42333,31.0,4.19,675.23429032258,19.927646129032,36.424196261129,22.650407292939
1964-07-31,83.22,2.4,4.37667,31.1,4.19,683.07698488746,19.699408360129,35.924087328135,22.984351845738
1964-06-30,80.24,2.38,4.33,31.0,4.17,660.74145677419,19.598263548387,35.655664354839,22.300288036083
1964-05-31,80.72,2.36333,4.28,30.9,4.2,666.84516116505,19.523973918932,35.357994174757,22.574330769564
1964-04-30,79.94,2.34667,4.23,30.9,4.23,660.40141456311,19.386342100485,34.944933495146,22.422192169737
1964-03-31,78.8,2.33,4.18,30.9,4.22,650.98363106796,19.248627669903,34.531872815534,22.167245585983
1964-02-29,77.39,2.31333,4.12667,30.9,4.15,639.33531990291,19.11091323932,34.09130229466,21.83267082671
1964-01-31,76.45,2.29667,4.07333,30.9,4.17,631.56977912621,18.973281420874,33.65064916165,21.627216196981
1963-12-31,74.17,2.28,4.02,30.9,4.13,612.73421213592,18.835566990291,33.210078640777,21.038599376737
1963-11-30,72.62,2.25667,4.0,30.8,4.12,601.87715357143,18.703361555357,33.152142857143,20.72039933534
1963-10-31,73.03,2.23333,3.98,30.8,4.11,605.27524821429,18.509918801786,32.986382142857,20.891344595411
1963-09-30,72.85,2.21,3.96,30.7,4.08,605.75012296417,18.376221986971,32.927528990228,20.960360090705
1963-08-31,70.98,2.20667,3.92,30.7,4.0,590.20101205212,18.348532928502,32.594927687296,20.472637900528
1963-07-31,69.07,2.20333,3.88,30.7,4.02,574.31929983713,18.320760719707,32.262326384365,19.96923188595
1963-06-30,70.11,2.2,3.84,30.6,3.99,584.87205441176,18.352852941176,32.034070588235,20.384149993841
1963-05-31,70.14,2.18333,3.79667,30.5,3.93,587.04075442623,18.273505708033,31.776447406721,20.507585864953
1963-04-30,68.76,2.16667,3.75333,30.5,3.97,575.4907652459,18.134068882131,31.41371079,20.150077238227
1963-03-31,65.67,2.15,3.71,30.5,3.93,549.62883295082,17.994548360656,31.051057868852,19.288064606605
1963-02-28,65.92,2.14333,3.69667,30.4,3.92,553.53609473684,17.997732371546,31.041266312664,19.469191309671
1963-01-31,65.06,2.13667,3.68333,30.4,3.83,546.31459835526,17.941807760033,30.929249147862,19.259231693254
